tweet_id	label	dataset
785268394610360320	1	Gold
785268567491108864	1	Gold
785630416464150529	2	Gold
785630778327564288	0	Gold
785993319650385920	2	Gold
783374276514684928	0	Gold
784206500969447425	1	Gold
784439672063746048	2	Gold
784696210607091712	2	Gold
784893598055694336	0	Gold
785158031113945089	2	Gold
785163347838824452	2	Gold
785172603551875072	2	Gold
785175275478786048	0	Gold
785176096341831680	1	Gold
785223055656247300	2	Gold
785601802867793920	2	Gold
785606021372870657	2	Gold
785621212135301120	2	Gold
785625493190041600	2	Gold
785925469128372225	2	Gold
785944277394165760	2	Gold
782073886938726401	2	Gold
782223795050471424	0	Gold
782503706050822147	0	Gold
782698235286683648	2	Gold
783241860680654848	2	Gold
784157631069859840	2	Gold
784377872760922112	1	Gold
784732780550823936	0	Gold
785516721092366336	0	Gold
785549065668952064	0	Gold
785882169600200705	0	Gold
785191967806349312	2	Gold
785206224400879616	2	Gold
785219630612774916	1	Gold
785228354236649476	2	Gold
785628136377552896	2	Gold
785931978256355328	2	Gold
785964162220494848	2	Gold
784443385776001024	1	Gold
784598556485226497	2	Gold
784756880983879680	1	Gold
785078473597423616	1	Gold
785119257164144640	2	Gold
785666764587749381	2	Gold
785666775438557184	2	Gold
785709313130127360	1	Gold
785819806284918784	2	Gold
785617860324364288	2	Gold
785627946354561025	2	Gold
785963662754414592	1	Gold
785974868642766848	2	Gold
785976589939044353	0	Gold
785978711015292928	2	Gold
785980386816000001	2	Gold
785987695990505472	1	Gold
785992466176630784	2	Gold
785993195524063232	2	Gold
785630678125649920	2	Gold
785991647377125376	2	Gold
785990380877733890	0	Gold
785990962476711936	0	Gold
785991341222293504	0	Gold
785257560588759041	2	Gold
785942118711889920	2	Gold
785975465660059648	2	Gold
785629131840946176	2	Gold
785629244110102528	2	Gold
785629570028466176	1	Gold
785629582376525824	1	Gold
785988481340153856	1	Gold
785988706700292096	1	Gold
785990117307641856	2	Gold
785630318191673349	1	Gold
785630963879600129	2	Gold
785985675573202944	1	Gold
785988342802415620	1	Gold
784862796332822528	0	Gold
784882759017852929	2	Gold
785256828594688000	2	Gold
785554570525208576	2	Gold
785564861073805312	2	Gold
785936458360258560	0	Gold
785629015549865984	0	Gold
785987462401318913	0	Gold
784498744121257985	2	Gold
784512893471617024	2	Gold
785141634988183557	1	Gold
785206223666810880	2	Gold
785592669305090048	0	Gold
785601017606012928	1	Gold
784750051310596096	1	Gold
784752609643069440	1	Gold
785472019538317313	2	Gold
785758047008415745	0	Gold
785630135592620032	1	Gold
785992648402333696	0	Gold
785992734620409856	1	Gold
785992807982985217	0	Gold
785992968775802880	2	Gold
785993360624476160	2	Gold
1229864365530210305	0	patience
1293926739635245063	0	patience
1273482010053562371	0	patience
1131989433169981442	0	patience
1386992051934347264	0	patience
1272462306149052416	0	patience
1428494153634226178	0	patience
1238525328550760450	0	patience
1227846392544100352	0	patience
1155534471925551104	0	patience
1323306783868395520	0	patience
1377841769052827649	0	patience
995646916536004610	0	patience
1014768536948965376	0	patience
1059408305423032320	0	patience
1058652086261465089	0	patience
1267029816911499264	0	patience
977571613754494976	0	patience
900015594917031937	0	patience
974481657146298368	0	patience
1072952545696509952	0	patience
1296859657764573184	0	patience
894830091431280640	0	patience
777217347174236160	0	patience
942798211714093056	0	patience
1468791667968942080	0	patience
1426454260565295107	0	patience
974473923499786240	0	patience
974482557181054977	0	patience
1386784921868546055	0	patience
1242719659381493760	0	patience
1130640424262086657	0	patience
1084479376127856640	0	patience
1398692556469329929	0	patience
1398692066121617417	0	patience
1386445865708097538	0	patience
733990285995298816	0	patience
958640504643768320	0	patience
982571241520402432	0	patience
700939145674240000	0	patience
1239972908262248452	0	patience
1154265735423758337	0	patience
1232688713857105921	0	patience
1222423005361590273	0	patience
1138428752508141568	0	patience
1353353670293905408	0	patience
1280203215603204096	0	patience
1391145481678491648	0	patience
1451967346323738624	0	patience
1462297365050712071	0	patience
1166722230543441920	0	patience
955306993987801089	0	patience
1028549480772235264	0	patience
1457342148882354179	0	patience
1440077828767158273	0	patience
1419783127422193673	0	patience
1408530658469855262	0	patience
1402284203123871746	0	patience
1399709299908268036	0	patience
1372595598457720834	0	patience
1334757514890588160	0	patience
1328786750957826049	0	patience
1315319658225061888	0	patience
1198925629393133568	0	patience
1173696801251168256	0	patience
1148625630491267075	0	patience
1131311558792011776	0	patience
1112408266078932993	0	patience
1018086733647314951	0	patience
1011521704701591552	0	patience
998351136183734272	0	patience
924862918239358977	0	patience
1127280980212027392	0	patience
1037677568533643266	0	patience
1424999387495903234	0	patience
1244927333984800768	0	patience
936272318170648579	0	patience
1458794218948907012	0	patience
1455538914530320393	0	patience
808978777724321792	0	patience
805827476320559104	0	patience
777156991672315904	0	patience
730150249965162497	0	patience
983366581651636225	0	patience
966682725481631744	0	patience
954976990255353856	0	patience
954760420904128512	0	patience
901473037907890186	0	patience
901472336804806656	0	patience
883024805745786883	0	patience
868909111097917441	0	patience
1475766014747021312	0	patience
1475334704857505798	0	patience
1306259890332106754	0	patience
1258809732556603393	0	patience
1254616311843500032	0	patience
1227935365291442176	0	patience
1207222904670367744	0	patience
1163971500963184640	0	patience
1149253573676609537	0	patience
1297860615520825349	0	patience
1348822130721492993	0	patience
1272915645802467328	0	patience
1348822694360477697	0	patience
1267044213906116608	0	patience
1241837303846391810	0	patience
1259774643071836160	0	patience
1036206631992877057	0	patience
1434483178807439360	0	patience
1376985731244118016	0	patience
1423598915354599424	0	patience
1396371298436198401	0	patience
1194892260116193281	0	patience
1358723448969834498	0	patience
1251137023601258496	0	patience
1396414692399230978	0	patience
968160868335792128	0	patience
761288717411713024	0	patience
1298934689290489857	0	patience
1431061295156051973	0	patience
1483209582486769664	0	patience
1394396004259139585	0	patience
1396447985538633729	0	patience
1423209725072642056	0	patience
1105688523619868674	0	patience
1425388366581936129	0	patience
1394649191226519560	0	patience
777879468509724672	0	patience
1254616702047924226	0	patience
1327922968270397440	0	patience
1363760113924911105	0	patience
1146691916911796224	0	patience
1024570934018097152	0	patience
1349694182420574210	0	patience
1310889219309662210	0	patience
1273648526715731970	0	patience
1273644109492862977	0	patience
1273643245654937603	0	patience
1250705776240472064	0	patience
1106533371214061569	0	patience
1020387966399762432	0	patience
971011567197310977	0	patience
963691757329354753	0	patience
894161033362898944	0	patience
804739330669326336	0	patience
1047522635809247232	0	patience
1465609854463139847	0	patience
1455401082226712577	0	patience
1399691681033854982	0	patience
1448123895463174150	0	patience
1348545294963781633	0	patience
1242333475820240896	0	patience
1025663411651338240	0	patience
834384834822811649	0	patience
1374309466720583680	0	patience
1260536778743779328	0	patience
1258773503383425026	0	patience
1252209987465760774	0	patience
1248671523587661824	0	patience
1228728057168564224	0	patience
1222509987089481730	0	patience
1098165259750330369	0	patience
1047842564441853952	0	patience
1012223180679852033	0	patience
906813207976824832	0	patience
1486305928882405380	0	patience
1419211041909710858	0	patience
1393878158835961863	0	patience
1351750394817499136	0	patience
1329316205207941120	0	patience
1320197940347101184	0	patience
1306162817037414400	0	patience
1249252904243990528	0	patience
1244951211528380417	0	patience
1034759669242359809	0	patience
1016263824234737664	0	patience
1417871851041263617	0	patience
1308127160180387841	0	patience
1306276121781121026	0	patience
1264770629112336386	0	patience
1173415241448919040	0	patience
1133087457740775425	0	patience
786912976842399744	0	patience
786887621746233345	0	patience
786887222893084672	0	patience
1477869591862853633	0	patience
1187287382883753984	1	patience
1332161904932958209	1	patience
1407966386270441477	1	patience
1217882603426144256	1	patience
1405919236862713857	1	patience
1338444681366171648	1	patience
1020977307207553024	1	patience
1463766138467270659	1	patience
1346788881035886592	1	patience
997282147013746695	1	patience
1059740041377968128	1	patience
820878900490366976	1	patience
1422838253141610506	1	patience
1255457943673360385	1	patience
1250879477493772293	1	patience
1414647900550934531	1	patience
1256813626796670979	1	patience
1308385918148063232	1	patience
1481478142254587909	1	patience
1479069293753126923	1	patience
1449276122877861891	1	patience
1370102645084553217	1	patience
1344983299178033154	1	patience
1338586226828439552	1	patience
1322724193956495362	1	patience
1276273770685227009	1	patience
1264600855141113856	1	patience
1263614164729237506	1	patience
1254396772782354434	1	patience
1254012227159502849	1	patience
1223627190094434309	1	patience
1135815161858732032	1	patience
1113541111606382597	1	patience
1084374736963018752	1	patience
943138799864905728	1	patience
915323859540365313	1	patience
734723508979281921	1	patience
1191038866272202752	1	patience
1345905902164049927	1	patience
1305541145473306628	1	patience
1303251815346077696	1	patience
1287365452444905479	1	patience
789934651620089862	1	patience
1481507648352702466	1	patience
1269306961029455872	1	patience
1261287570308243456	1	patience
1219908486508818432	1	patience
1190742823139782657	1	patience
1251496321422438401	1	patience
1239809624032915456	1	patience
1244244750460485632	1	patience
960842913948237825	1	patience
1054996596285423616	1	patience
1145752004087767041	1	patience
1362742187025391616	1	patience
1119202545661108224	1	patience
948601521012428800	1	patience
1422864799252287489	1	patience
1267783457209450502	1	patience
1410751786999160833	1	patience
1409456532140535809	1	patience
1433165482786426880	1	patience
986643136268128258	1	patience
1245359353907077120	1	patience
1245345378813325312	1	patience
1245339725503832064	1	patience
986169394182131717	1	patience
666289023200038912	1	patience
657182201050697728	1	patience
1369004070313357315	1	patience
1389340689389981698	1	patience
1262339124356415488	1	patience
1261646894561968128	1	patience
1253294781012291584	1	patience
1208859647354064897	1	patience
1127168677164527616	1	patience
1050707036089016320	1	patience
998632621184897025	1	patience
1377884376361529347	1	patience
1278353589430353920	1	patience
1274438901604769793	1	patience
1263141657656033287	1	patience
1260371429075320836	1	patience
1258108979118518279	1	patience
1256800177668657152	1	patience
1249408394018070528	1	patience
1245363795532427265	1	patience
1239491135002853377	1	patience
1202232259945873408	1	patience
1202129979468845066	1	patience
1155824325917892608	1	patience
1118822021528457216	1	patience
1056512171490885632	1	patience
1033360860838813697	1	patience
1007597355045195776	1	patience
1003353810201391112	1	patience
669383179170619392	1	patience
1370659625951977474	1	patience
1363491566338379779	1	patience
1339272431819771904	1	patience
1257379825850990592	1	patience
1206559248748105728	1	patience
1106657688979755008	1	patience
1075679579061276672	1	patience
922724390898491392	1	patience
1478623826078580736	1	patience
1457641164849520640	1	patience
1290395133373022209	1	patience
1476608921305501701	1	patience
1305083444666523649	1	patience
1296738450322882561	1	patience
1290956439591280640	1	patience
1287004774429339648	1	patience
1283390077176090625	1	patience
1280776743566168065	1	patience
1280546751724863488	1	patience
1279605726806188032	1	patience
1265421506026385413	1	patience
1261064055802015745	1	patience
1235309249594564608	1	patience
1478674813401063424	1	patience
1309117366442373123	1	patience
1293538426260684800	1	patience
1276157478338801665	1	patience
1261692146563928066	1	patience
1261485886065324032	1	patience
1260301277705183233	1	patience
1260298197114773504	1	patience
1257364716126683136	1	patience
1252242209287659520	1	patience
1250400685281226752	1	patience
1250387365488558082	1	patience
1249935051476873219	1	patience
1247193146871762946	1	patience
1244898306448330753	1	patience
1244489136637173760	1	patience
1242134102423171073	1	patience
1239388913946570753	1	patience
1227284854200504320	1	patience
1191650103175655424	1	patience
1178945120537923584	1	patience
1178923962568511488	1	patience
1177186898772680705	1	patience
1172246098867576833	1	patience
1170413270454415366	1	patience
1163543647629053952	1	patience
1162310742726627328	1	patience
1154367919578595330	1	patience
1153443630314598401	1	patience
1149323401288409089	1	patience
1145984588017283073	1	patience
787601459772854272	1	patience
786517362854027264	1	patience
1481967684866781193	1	patience
701267276440309760	1	topics
667397864482541568	0	topics
676104787646095360	0	topics
676108745408167936	0	topics
676106906272952320	0	topics
669285347252113408	1	topics
666194154515472384	2	topics
667634711540457472	2	topics
667635368049684480	2	topics
669553195300102144	2	topics
669268326372257792	1	topics
701284166546096128	1	topics
701163618327523328	1	topics
701157801792512000	1	topics
676467063653851136	1	topics
676456390739812352	1	topics
676462394340728832	1	topics
676463191111704576	1	topics
676460715717345280	1	topics
676485157860319232	1	topics
676458150946566144	1	topics
676480869176123392	1	topics
676537614418231296	1	topics
676463593022488576	1	topics
676462800605179904	1	topics
676455173192081408	1	topics
676490575621812224	1	topics
676497685260673024	1	topics
673373587248648192	2	topics
667472253467140096	2	topics
667474084008103936	2	topics
667485419420983296	2	topics
667588220729823232	2	topics
667635177439551488	2	topics
676496087285387264	1	topics
676496352780619776	1	topics
676503757228785664	1	topics
676506482872029184	1	topics
676508651528548352	1	topics
676518215477026816	1	topics
676508587309539328	1	topics
676468400173031424	1	topics
676482383227547648	1	topics
676475872443047936	1	topics
670445163664273408	0	topics
671016612200337408	0	topics
670604749490823168	0	topics
675397154010243072	0	topics
675386022096670720	0	topics
675417005080580096	0	topics
669558141890265088	0	topics
672152973963886592	0	topics
672165038904446976	0	topics
672142294762569728	0	topics
666196829709709312	2	topics
666211680788086784	2	topics
666313284547706880	2	topics
666057312533127168	2	topics
666192927945789440	2	topics
666266544763179008	2	topics
666318293461020672	2	topics
666931384204836864	2	topics
666914271368908800	2	topics
666912221428097024	2	topics
672148036374683648	0	topics
681535291199479808	0	topics
681533129543254016	0	topics
681529740403064832	0	topics
667007585338437632	0	topics
667012706931761152	2	topics
666953453428719616	2	topics
676511038750240768	1	topics
676500651543814144	1	topics
676507421062352896	1	topics
676502674418868224	1	topics
676496813407477760	1	topics
676518317922848768	1	topics
676516125518266368	1	topics
671183935372722176	0	topics
681586852281868288	0	topics
667568656663101440	2	topics
667613583241539584	2	topics
667530483643863040	2	topics
667620335525740544	2	topics
667622924887572480	2	topics
681588707921637376	0	topics
681589980200873984	0	topics
681591264555483136	0	topics
681595305536675840	0	topics
676504799123255296	1	topics
676518599968882688	1	topics
676501890155356160	1	topics
672134796785553408	0	topics
681588766444785664	0	topics
681587813498880000	0	topics
676496291782856704	1	topics
676496321545699328	1	topics
676514335687094272	1	topics
666948779162148864	0	topics
666936905817288704	0	topics
666950997206544384	0	topics
675399368443363328	1	topics
675385058220449792	1	topics
675388156259254272	1	topics
669540278911504384	0	topics
669339313201668096	0	topics
669352838821212160	0	topics
670336177183064064	1	topics
672157567989227520	1	topics
672149484776890368	1	topics
672163626795573248	1	topics
676510468941418496	1	topics
670921284545564672	1	topics
669298898649923584	0	topics
669299756410228736	0	topics
673370323430088704	0	topics
673336627536764928	0	topics
673355646868279296	0	topics
673524992831811584	0	topics
673600646705233920	0	topics
672144002548895744	1	topics
681535134785531904	1	topics
681461055881531392	1	topics
681531423430438912	1	topics
681542221468975104	1	topics
681509313945403392	1	topics
681532125057781760	1	topics
681535801298149376	1	topics
671315913124282368	1	topics
669833962978676736	1	topics
669762095345455104	1	topics
681592397009186816	1	topics
681597210014945280	1	topics
681593432553447424	1	topics
681588710341738496	1	topics
681594979530194944	1	topics
681589426229739520	1	topics
681591433116184576	1	topics
670756805543403520	1	topics
670746851847618560	1	topics
670697739236323328	1	topics
670831820330639360	1	topics
671121171581116416	1	topics
670745319177588736	1	topics
670746320097923072	1	topics
670747330191204352	1	topics
670972047875547136	1	topics
667603597883023360	0	topics
667491177059508224	0	topics
667477990436151296	0	topics
667486152111349760	0	topics
666250061677010944	0	topics
666315458027634688	0	topics
681595032059686912	1	topics
681593044219604992	1	topics
681594970210447360	1	topics
671410475712847872	2	topics
675259578280349696	2	topics
675195369576382464	2	topics
675274563408785408	2	topics
675268382040711168	2	topics
675244343184244736	2	topics
673829603404816384	2	topics
681570264153485312	2	topics
669265163674103808	2	topics
672131136441700352	1	topics
676530242673057792	1	topics
676514528029487104	1	topics
676482847348285440	1	topics
676500822738472960	1	topics
676486039393935360	1	topics
676481981279019008	1	topics
676481106749861888	1	topics
676480620571271168	1	topics
676513677940494336	1	topics
676480504435236864	1	topics
676482618276229120	1	topics
666894254837506048	0	topics
666891401670623232	0	topics
666993151819816960	0	topics
667486844918059008	0	topics
672160735066238976	1	topics
669299325781057536	2	topics
669309916478328832	2	topics
669265535473971200	2	topics
669270608421765120	2	topics
669272296700424192	2	topics
669281095595204608	2	topics
669510433167048704	2	topics
676495755838926848	1	topics
676488160394768384	1	topics
676508532372545536	1	topics
676484959620743168	1	topics
676512280255832064	1	topics
676490919743504384	1	topics
676504333681299456	1	topics
667025796930793472	1	topics
669265086817673216	2	topics
669346287360335872	2	topics
669269666481729536	2	topics
669270147480338432	2	topics
671408933521723392	0	topics
671409329199833088	0	topics
671415268946649088	0	topics
671412090863812608	0	topics
676101515979972608	2	topics
669872144969555968	2	topics
669889936682782720	2	topics
675392886528192512	2	topics
669481958297182208	2	topics
669264398993793024	2	topics
701280611076587520	2	topics
701349819902783488	2	topics
676477114414202880	2	topics
676463014091071488	2	topics
676484047988727808	2	topics
676455127973298176	2	topics
676455482953961472	2	topics
671410780592578560	0	topics
671415692839751680	0	topics
671412784693911552	0	topics
671411692895641600	0	topics
675230728511164416	0	topics
676472187004563456	2	topics
676504569774514176	2	topics
676495894615838720	2	topics
676486311394615296	2	topics
676488104706994176	2	topics
675192444078661632	0	topics
675269953281466368	0	topics
675196488780292096	0	topics
675239348086956032	0	topics
675260542584508416	0	topics
675226282087587840	0	topics
669271694465490944	0	topics
670433431097057280	0	topics
675389820231950336	2	topics
676490240069115904	2	topics
676487651160162304	2	topics
676482871436189696	2	topics
671410059654635520	1	topics
671408807034159104	1	topics
671409310698729472	1	topics
671412631056613376	1	topics
671416002186473472	1	topics
671414706129788928	1	topics
671414686726938624	1	topics
669270666512871424	0	topics
669270082133073920	0	topics
669275260441743360	0	topics
671412910862835712	1	topics
671416107446718464	1	topics
675263409496186880	1	topics
675240167612014592	1	topics
669265291399008256	0	topics
669552358054076416	2	topics
669611637255634944	2	topics
669539760768212992	2	topics
669570374347194368	2	topics
681518240485474304	1	topics
669270660565360640	1	topics
669276152930942976	1	topics
669272270628589568	1	topics
669274481186185216	1	topics
669268860978274304	1	topics
669272656198443008	1	topics
669408699576885248	1	topics
669281214675730432	1	topics
669458401722818560	1	topics
676457203327483904	0	topics
676496246434103296	0	topics
676483281823617024	0	topics
676512465849589760	0	topics
676501195679260672	0	topics
676513674618609664	0	topics
676501008458084352	0	topics
669637253753380864	2	topics
671433038459510784	2	topics
672149993181040640	2	topics
672149116928065536	2	topics
672114966321827840	2	topics
670283235780333568	1	topics
669267010111565824	1	topics
669268783077449728	1	topics
669269797658578944	1	topics
669277790026510336	1	topics
669268164149125120	1	topics
669272917646188544	1	topics
669267865132994560	1	topics
701309857224380416	1	topics
701299660720312320	1	topics
676486604010205184	0	topics
676495403404107776	0	topics
676480539327660032	0	topics
672147735471091712	2	topics
672072482250203136	2	topics
672144501364932608	2	topics
701335653125066752	1	topics
676532824141406208	1	topics
676486480936701952	1	topics
676460338104156160	1	topics
664906602626052096	2	topics
665726189563207680	2	topics
676094830863347712	2	topics
669277187338579968	2	topics
671415628813725696	0	topics
671408738801160192	0	topics
671412203938017280	0	topics
671410985232658432	0	topics
671416095149006848	0	topics
671416122818879488	0	topics
671412311182221312	0	topics
671410472328036352	0	topics
671412130021814272	0	topics
672146827270103040	2	topics
672142760879591424	2	topics
672144461263200256	2	topics
672166344419319808	2	topics
672143232797511680	2	topics
671435874631069696	2	topics
672139620340080640	2	topics
672152129872797696	2	topics
672162867584622592	2	topics
676507235665756160	1	topics
676488191860473856	1	topics
676470251102543872	1	topics
676517723669708800	1	topics
667377719345328128	2	topics
664435553069322240	2	topics
666968966783438848	2	topics
666570487305236480	2	topics
672148608293163008	2	topics
672120218622234624	2	topics
672153889907580928	2	topics
672152536552448000	2	topics
672141812161728512	2	topics
672147214739841024	2	topics
676502997980028928	1	topics
667040031815634944	2	topics
681533167241670656	2	topics
681479709390155776	2	topics
667099788471574528	2	topics
667023317774282752	2	topics
667390615206895616	2	topics
666937293647847424	2	topics
666916616148541440	2	topics
667457958704455680	2	topics
670265598186823680	2	topics
669520612478623744	2	topics
669946250343641088	2	topics
669280445155164160	2	topics
670966417022443520	1	topics
676510469071482880	1	topics
676485527089098752	1	topics
676480744085155840	1	topics
676497986134888448	1	topics
673818422967451648	0	topics
673816242248163328	0	topics
673796664235290624	0	topics
670957341068627968	2	topics
676483492658724864	1	topics
676517072441057280	1	topics
671783385942122496	1	topics
673751594907910144	0	topics
673793521736896512	0	topics
673261928266014720	0	topics
673054369697406976	0	topics
670224101894656000	2	topics
669834150233378816	2	topics
671751625216794624	2	topics
669725144345124864	2	topics
671517709771874304	2	topics
671409486133911552	0	topics
671409128607236096	0	topics
671412761910472704	0	topics
671416347390312448	0	topics
664533527250227200	0	topics
664534899991384064	0	topics
664534735142658048	0	topics
664713555808272384	0	topics
681588600002183168	2	topics
681592268504055808	2	topics
681589877121617920	2	topics
669268424812601344	0	topics
669275027062288384	0	topics
701385209380470784	0	topics
676483368431800320	0	topics
676479463274749952	0	topics
666966639745830912	0	topics
666908686384807936	0	topics
666696558948282368	0	topics
676497013337415680	0	topics
676093213942370304	0	topics
676106708196921344	0	topics
672107805432786944	0	topics
672068558667542528	0	topics
670570816942309376	0	topics
670594916842606592	0	topics
666664189021261824	2	topics
673855053518778368	0	topics
673782075691040768	0	topics
673774712493907968	0	topics
673773263080804352	0	topics
673809910359072768	0	topics
673088464724860928	0	topics
666679706595495936	0	topics
681476080679698432	0	topics
666919121259470848	0	topics
669921060939264000	0	topics
669252174891884544	0	topics
669711244220346368	0	topics
681593633418665984	0	topics
681589285947047936	0	topics
681588724287848448	0	topics
675390656001519616	1	topics
675415321289826304	1	topics
